,lat,long,weather
hovd,44.74658089046278,98.01520794407327,"{'coord': {'lon': 10.7, 'lat': 63.83}, 'weather': [{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}], 'base': 'stations', 'main': {'temp': 271.15, 'pressure': 1013, 'humidity': 86, 'temp_min': 271.15, 'temp_max': 271.15}, 'visibility': 10000, 'wind': {'speed': 5.7, 'deg': 250}, 'clouds': {'all': 75}, 'dt': 1547952600, 'sys': {'type': 1, 'id': 1676, 'message': 0.0032, 'country': 'NO', 'sunrise': 1547972950, 'sunset': 1547994473}, 'id': 7626384, 'name': 'Hovd', 'cod': 200}"
leningradskiy,85.04110933880199,179.69895196145632,"{'coord': {'lon': 178.42, 'lat': 69.38}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 250.648, 'pressure': 1032.71, 'humidity': 99, 'temp_min': 250.648, 'temp_max': 250.648, 'sea_level': 1035.72, 'grnd_level': 1032.71}, 'wind': {'speed': 7.46, 'deg': 279.001}, 'clouds': {'all': 32}, 'dt': 1547956260, 'sys': {'message': 0.0042, 'country': 'RU', 'sunrise': 1547938406, 'sunset': 1547948503}, 'id': 2123814, 'name': 'Leningradskiy', 'cod': 200}"
pacific grove,30.85389574349668,-132.09524811187998,"{'coord': {'lon': -121.92, 'lat': 36.62}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 287.17, 'pressure': 1024, 'humidity': 74, 'temp_min': 285.95, 'temp_max': 288.15}, 'visibility': 16093, 'wind': {'speed': 0.81, 'deg': 352.001}, 'clouds': {'all': 1}, 'dt': 1547954400, 'sys': {'type': 1, 'id': 4980, 'message': 0.0039, 'country': 'US', 'sunrise': 1547997426, 'sunset': 1548033645}, 'id': 5380437, 'name': 'Pacific Grove', 'cod': 200}"
howard springs,-11.954071432060147,131.4019029299949,"{'coord': {'lon': 131.05, 'lat': -12.5}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 306.15, 'pressure': 1006, 'humidity': 59, 'temp_min': 306.15, 'temp_max': 306.15}, 'visibility': 10000, 'wind': {'speed': 4.1, 'deg': 340}, 'clouds': {'all': 40}, 'dt': 1547955000, 'sys': {'type': 1, 'id': 9574, 'message': 0.0068, 'country': 'AU', 'sunrise': 1547931853, 'sunset': 1547977741}, 'id': 6301965, 'name': 'Howard Springs', 'cod': 200}"
tursunzoda,38.8349728642423,67.8639780585469,"{'coord': {'lon': 68.23, 'lat': 38.51}, 'weather': [{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}], 'base': 'stations', 'main': {'temp': 277.15, 'pressure': 1015, 'humidity': 93, 'temp_min': 277.15, 'temp_max': 277.15}, 'visibility': 3500, 'wind': {'speed': 1.01, 'deg': 7.00079}, 'clouds': {'all': 90}, 'dt': 1547955000, 'sys': {'type': 1, 'id': 8996, 'message': 0.0029, 'country': 'UZ', 'sunrise': 1547952072, 'sunset': 1547987709}, 'id': 1220301, 'name': 'Tursunzoda', 'cod': 200}"
grand island,41.12536608673793,-98.68385199408134,"{'coord': {'lon': -98.34, 'lat': 40.92}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 263.72, 'pressure': 1025, 'humidity': 83, 'temp_min': 261.15, 'temp_max': 265.95}, 'visibility': 16093, 'wind': {'speed': 1.86, 'deg': 129.501}, 'clouds': {'all': 1}, 'dt': 1547954100, 'sys': {'type': 1, 'id': 3348, 'message': 0.0042, 'country': 'US', 'sunrise': 1547992397, 'sunset': 1548027356}, 'id': 5069297, 'name': 'Grand Island', 'cod': 200}"
hobyo,2.129272467062904,51.4983884952548,"{'coord': {'lon': 48.53, 'lat': 5.35}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 296.323, 'pressure': 1018.12, 'humidity': 90, 'temp_min': 296.323, 'temp_max': 296.323, 'sea_level': 1027.7, 'grnd_level': 1018.12}, 'wind': {'speed': 6.71, 'deg': 52.0008}, 'clouds': {'all': 32}, 'dt': 1547956432, 'sys': {'message': 0.0035, 'country': 'SO', 'sunrise': 1547953264, 'sunset': 1547995957}, 'id': 57000, 'name': 'Hobyo', 'cod': 200}"
chagda,59.583972750620006,129.04334813826205,"{'cod': '404', 'message': 'city not found'}"
harindanga,21.077130752315327,89.00023387222097,"{'coord': {'lon': 88.32, 'lat': 22.04}, 'weather': [{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}], 'base': 'stations', 'main': {'temp': 292.15, 'pressure': 1018, 'humidity': 63, 'temp_min': 292.15, 'temp_max': 292.15}, 'visibility': 2000, 'wind': {'speed': 2.1, 'deg': 330}, 'clouds': {'all': 0}, 'dt': 1547955000, 'sys': {'type': 1, 'id': 9114, 'message': 0.0028, 'country': 'IN', 'sunrise': 1547945276, 'sunset': 1547984851}, 'id': 1349090, 'name': 'Harindanga', 'cod': 200}"
victoria,-9.756599422953485,58.900192740083384,"{'coord': {'lon': 115.24, 'lat': 5.28}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 302.71, 'pressure': 1010, 'humidity': 83, 'temp_min': 302.15, 'temp_max': 303.15}, 'visibility': 10000, 'wind': {'speed': 3.1, 'deg': 30}, 'clouds': {'all': 75}, 'dt': 1547953200, 'sys': {'type': 1, 'id': 9372, 'message': 0.0039, 'country': 'BN', 'sunrise': 1547937245, 'sunset': 1547979949}, 'id': 1733782, 'name': 'Victoria', 'cod': 200}"
suileng,47.32630837162026,127.4410324462633,"{'coord': {'lon': 127.08, 'lat': 47.25}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 256.723, 'pressure': 1003.45, 'humidity': 57, 'temp_min': 256.723, 'temp_max': 256.723, 'sea_level': 1031.87, 'grnd_level': 1003.45}, 'wind': {'speed': 3.46, 'deg': 290.001}, 'clouds': {'all': 0}, 'dt': 1547956434, 'sys': {'message': 0.0037, 'country': 'CN', 'sunrise': 1547939439, 'sunset': 1547972094}, 'id': 2034651, 'name': 'Suileng', 'cod': 200}"
ancud,-40.548546385701094,-91.09429773161318,"{'coord': {'lon': -73.83, 'lat': -41.87}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 285.15, 'pressure': 1014, 'humidity': 93, 'temp_min': 285.15, 'temp_max': 285.15}, 'wind': {'speed': 1.5, 'deg': 140}, 'rain': {'3h': 0.315}, 'clouds': {'all': 92}, 'dt': 1547953200, 'sys': {'type': 1, 'id': 8512, 'message': 0.003, 'country': 'CL', 'sunrise': 1547977476, 'sunset': 1548030453}, 'id': 3899695, 'name': 'Ancud', 'cod': 200}"
yar-sale,70.49299950235678,71.9953363742151,"{'coord': {'lon': 70.83, 'lat': 66.83}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 252.423, 'pressure': 1016.91, 'humidity': 83, 'temp_min': 252.423, 'temp_max': 252.423, 'sea_level': 1018.26, 'grnd_level': 1016.91}, 'wind': {'speed': 2.31, 'deg': 243.001}, 'clouds': {'all': 0}, 'dt': 1547956435, 'sys': {'message': 0.0034, 'country': 'RU', 'sunrise': 1547960825, 'sunset': 1547977734}, 'id': 1486321, 'name': 'Yar-Sale', 'cod': 200}"
bandarbeyla,8.660059876207512,60.081468647437106,"{'coord': {'lon': 50.81, 'lat': 9.49}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 297.249, 'pressure': 1024.37, 'humidity': 100, 'temp_min': 297.249, 'temp_max': 297.249, 'sea_level': 1029.44, 'grnd_level': 1024.37}, 'wind': {'speed': 7.16, 'deg': 27.5008}, 'clouds': {'all': 92}, 'dt': 1547956435, 'sys': {'message': 0.0034, 'country': 'SO', 'sunrise': 1547953086, 'sunset': 1547995043}, 'id': 64814, 'name': 'Bandarbeyla', 'cod': 200}"
hay river,60.86130138339047,-115.4148520138545,"{'coord': {'lon': -115.79, 'lat': 60.82}, 'weather': [{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}], 'base': 'stations', 'main': {'temp': 256.15, 'pressure': 1013, 'humidity': 70, 'temp_min': 256.15, 'temp_max': 256.15}, 'visibility': 4828, 'wind': {'speed': 4.6, 'deg': 160}, 'clouds': {'all': 90}, 'dt': 1547953200, 'sys': {'type': 1, 'id': 819, 'message': 0.0127, 'country': 'CA', 'sunrise': 1548001677, 'sunset': 1548026471}, 'id': 5972762, 'name': 'Hay River', 'cod': 200}"
kapoeta,5.747332879449118,33.36014221803751,"{'cod': '404', 'message': 'city not found'}"
opunake,-39.628381910348985,173.9491239582298,"{'coord': {'lon': 173.86, 'lat': -39.45}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 292.148, 'pressure': 1015.77, 'humidity': 85, 'temp_min': 292.148, 'temp_max': 292.148, 'sea_level': 1025.23, 'grnd_level': 1015.77}, 'wind': {'speed': 9.56, 'deg': 266.501}, 'clouds': {'all': 0}, 'dt': 1547956437, 'sys': {'message': 0.0029, 'country': 'NZ', 'sunrise': 1547918386, 'sunset': 1547970631}, 'id': 2206357, 'name': 'Opunake', 'cod': 200}"
jujuy,-23.61182183340449,-66.87383877480934,"{'cod': '404', 'message': 'city not found'}"
mergui,11.662900141820302,98.50895663712402,"{'cod': '404', 'message': 'city not found'}"
valparaiso,-31.53688064247413,-77.68433195700374,"{'coord': {'lon': -87.06, 'lat': 41.47}, 'weather': [{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}, {'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}], 'base': 'stations', 'main': {'temp': 266.36, 'pressure': 1015, 'humidity': 79, 'temp_min': 263.15, 'temp_max': 270.15}, 'visibility': 16093, 'wind': {'speed': 7.7, 'deg': 20, 'gust': 10.8}, 'clouds': {'all': 90}, 'dt': 1547955300, 'sys': {'type': 1, 'id': 5748, 'message': 0.004, 'country': 'US', 'sunrise': 1547989778, 'sunset': 1548024560}, 'id': 4927537, 'name': 'Valparaiso', 'cod': 200}"
sulechow,52.24482626266919,15.758051276830486,"{'coord': {'lon': 15.63, 'lat': 52.08}, 'weather': [{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}], 'base': 'stations', 'main': {'temp': 264.15, 'pressure': 1018, 'humidity': 100, 'temp_min': 264.15, 'temp_max': 264.15}, 'visibility': 1200, 'wind': {'speed': 0.5, 'deg': 40}, 'clouds': {'all': 0}, 'dt': 1547955000, 'sys': {'type': 1, 'id': 1714, 'message': 0.0151, 'country': 'PL', 'sunrise': 1547967251, 'sunset': 1547997793}, 'id': 3084241, 'name': 'Sulechow', 'cod': 200}"
portland,-47.29733944682817,136.52087838403082,"{'coord': {'lon': -122.67, 'lat': 45.52}, 'weather': [{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}], 'base': 'stations', 'main': {'temp': 280.64, 'pressure': 1022, 'humidity': 92, 'temp_min': 279.85, 'temp_max': 281.45}, 'visibility': 402, 'wind': {'speed': 2.1, 'deg': 290}, 'clouds': {'all': 90}, 'dt': 1547955420, 'sys': {'type': 1, 'id': 5321, 'message': 0.004, 'country': 'US', 'sunrise': 1547999013, 'sunset': 1548032423}, 'id': 5746545, 'name': 'Portland', 'cod': 200}"
sumter,34.11060248952727,-80.56529699373674,"{'coord': {'lon': -80.34, 'lat': 33.92}, 'weather': [{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}], 'base': 'stations', 'main': {'temp': 290.39, 'pressure': 1003, 'humidity': 68, 'temp_min': 289.15, 'temp_max': 292.05}, 'visibility': 16093, 'wind': {'speed': 5.1, 'deg': 170, 'gust': 11.3}, 'clouds': {'all': 75}, 'dt': 1547955300, 'sys': {'type': 1, 'id': 5875, 'message': 0.0039, 'country': 'US', 'sunrise': 1547987093, 'sunset': 1548024014}, 'id': 4597948, 'name': 'Sumter', 'cod': 200}"
hualmay,-17.90100383307322,-88.91085636789009,"{'coord': {'lon': -77.61, 'lat': -11.1}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 292.249, 'pressure': 986.27, 'humidity': 98, 'temp_min': 292.249, 'temp_max': 292.249, 'sea_level': 1025.02, 'grnd_level': 986.27}, 'wind': {'speed': 0.56, 'deg': 177.001}, 'clouds': {'all': 44}, 'dt': 1547956234, 'sys': {'message': 0.0041, 'country': 'PE', 'sunrise': 1547982079, 'sunset': 1548027693}, 'id': 3939761, 'name': 'Hualmay', 'cod': 200}"
bambous virieux,-39.597106345720285,81.1358618272547,"{'coord': {'lon': 57.76, 'lat': -20.34}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 299.15, 'pressure': 1015, 'humidity': 83, 'temp_min': 299.15, 'temp_max': 299.15}, 'visibility': 10000, 'wind': {'speed': 1.5, 'deg': 360}, 'clouds': {'all': 40}, 'dt': 1547953200, 'sys': {'type': 1, 'id': 2061, 'message': 0.0039, 'country': 'MU', 'sunrise': 1547948680, 'sunset': 1547996095}, 'id': 1106677, 'name': 'Bambous Virieux', 'cod': 200}"
aksarka,66.33978244945638,68.03373915138584,"{'coord': {'lon': 67.8, 'lat': 66.56}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 247.673, 'pressure': 1013.83, 'humidity': 63, 'temp_min': 247.673, 'temp_max': 247.673, 'sea_level': 1018.3, 'grnd_level': 1013.83}, 'wind': {'speed': 1.41, 'deg': 188.501}, 'clouds': {'all': 0}, 'dt': 1547956441, 'sys': {'message': 0.0035, 'country': 'RU', 'sunrise': 1547961300, 'sunset': 1547978713}, 'id': 1512019, 'name': 'Aksarka', 'cod': 200}"
burica,5.42301844756841,-84.90878738584901,"{'cod': '404', 'message': 'city not found'}"
juneau,59.19533076051948,-135.84676711459463,"{'coord': {'lon': -134.42, 'lat': 58.3}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 272.43, 'pressure': 1002, 'humidity': 57, 'temp_min': 271.45, 'temp_max': 273.15}, 'visibility': 16093, 'wind': {'speed': 2.6, 'deg': 60}, 'clouds': {'all': 75}, 'dt': 1547952960, 'sys': {'type': 1, 'id': 7729, 'message': 0.0047, 'country': 'US', 'sunrise': 1548005114, 'sunset': 1548031975}, 'id': 5554072, 'name': 'Juneau', 'cod': 200}"
deputatskiy,67.79298001049008,138.4373421896962,"{'coord': {'lon': 139.9, 'lat': 69.3}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 220.423, 'pressure': 958.46, 'humidity': 0, 'temp_min': 220.423, 'temp_max': 220.423, 'sea_level': 1036.58, 'grnd_level': 958.46}, 'wind': {'speed': 1.11, 'deg': 199.001}, 'clouds': {'all': 0}, 'dt': 1547956442, 'sys': {'message': 0.0041, 'country': 'RU', 'sunrise': 1547947457, 'sunset': 1547957945}, 'id': 2028164, 'name': 'Deputatskiy', 'cod': 200}"
hofn,63.7566436904865,-13.811281149535688,"{'coord': {'lon': -15.21, 'lat': 64.25}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 275.999, 'pressure': 1002.23, 'humidity': 100, 'temp_min': 275.999, 'temp_max': 275.999, 'sea_level': 1013.43, 'grnd_level': 1002.23}, 'wind': {'speed': 7.01, 'deg': 243.501}, 'clouds': {'all': 0}, 'dt': 1547956280, 'sys': {'message': 0.003, 'country': 'IS', 'sunrise': 1547979423, 'sunset': 1548000440}, 'id': 2630299, 'name': 'Hofn', 'cod': 200}"
kegayli,44.37025930678786,57.87985028270376,"{'cod': '404', 'message': 'city not found'}"
ukiah,36.57821702145763,-127.7370634746269,"{'coord': {'lon': -123.21, 'lat': 39.15}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 285.95, 'pressure': 1023, 'humidity': 93, 'temp_min': 285.95, 'temp_max': 285.95}, 'visibility': 12874, 'wind': {'speed': 0.96, 'deg': 131.501}, 'clouds': {'all': 90}, 'dt': 1547953920, 'sys': {'type': 1, 'id': 6129, 'message': 0.0033, 'country': 'US', 'sunrise': 1547998095, 'sunset': 1548033597}, 'id': 5404476, 'name': 'Ukiah', 'cod': 200}"
aberystwyth,52.6757723806146,-3.7641588940373936,"{'coord': {'lon': -4.08, 'lat': 52.41}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 276.173, 'pressure': 1007.91, 'humidity': 100, 'temp_min': 276.173, 'temp_max': 276.173, 'sea_level': 1025.59, 'grnd_level': 1007.91}, 'wind': {'speed': 1.46, 'deg': 95.5008}, 'clouds': {'all': 20}, 'dt': 1547956443, 'sys': {'message': 0.0037, 'country': 'GB', 'sunrise': 1547972061, 'sunset': 1548002446}, 'id': 2657782, 'name': 'Aberystwyth', 'cod': 200}"
cidreira,-37.52592414117224,-39.70405722202611,"{'coord': {'lon': -50.22, 'lat': -30.17}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 294.249, 'pressure': 1020.31, 'humidity': 94, 'temp_min': 294.249, 'temp_max': 294.249, 'sea_level': 1030.41, 'grnd_level': 1020.31}, 'wind': {'speed': 5.16, 'deg': 122.001}, 'rain': {'3h': 0.355}, 'clouds': {'all': 100}, 'dt': 1547956045, 'sys': {'message': 0.0072, 'country': 'BR', 'sunrise': 1547973506, 'sunset': 1548023102}, 'id': 3466165, 'name': 'Cidreira', 'cod': 200}"
dunedin,-54.9585048073368,176.27856789976147,"{'coord': {'lon': 170.5, 'lat': -45.87}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 291.973, 'pressure': 969.65, 'humidity': 56, 'temp_min': 291.973, 'temp_max': 291.973, 'sea_level': 1008.57, 'grnd_level': 969.65}, 'wind': {'speed': 9.26, 'deg': 287.501}, 'clouds': {'all': 68}, 'dt': 1547956020, 'sys': {'message': 0.0034, 'country': 'NZ', 'sunrise': 1547918027, 'sunset': 1547972593}, 'id': 2191562, 'name': 'Dunedin', 'cod': 200}"
ziarat,31.613524434656867,67.89644935671024,"{'coord': {'lon': 67.73, 'lat': 30.38}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 273.249, 'pressure': 782.32, 'humidity': 99, 'temp_min': 273.249, 'temp_max': 273.249, 'sea_level': 1032.04, 'grnd_level': 782.32}, 'wind': {'speed': 1.31, 'deg': 171.501}, 'clouds': {'all': 92}, 'dt': 1547956444, 'sys': {'message': 0.0038, 'country': 'PK', 'sunrise': 1547951129, 'sunset': 1547988887}, 'id': 1162094, 'name': 'Ziarat', 'cod': 200}"
sitka,43.379957292071225,-143.6868302835281,"{'coord': {'lon': -99.65, 'lat': 37.17}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 265.048, 'pressure': 965.19, 'humidity': 79, 'temp_min': 265.048, 'temp_max': 265.048, 'sea_level': 1044.64, 'grnd_level': 965.19}, 'wind': {'speed': 1.96, 'deg': 1.00079}, 'clouds': {'all': 0}, 'dt': 1547956209, 'sys': {'message': 0.003, 'country': 'US', 'sunrise': 1547992159, 'sunset': 1548028220}, 'id': 4267710, 'name': 'Sitka', 'cod': 200}"
atar,21.12979543806179,-12.647970732132165,"{'coord': {'lon': -13.05, 'lat': 20.52}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 280.749, 'pressure': 1003.45, 'humidity': 60, 'temp_min': 280.749, 'temp_max': 280.749, 'sea_level': 1035.08, 'grnd_level': 1003.45}, 'wind': {'speed': 2.91, 'deg': 54.0008}, 'clouds': {'all': 0}, 'dt': 1547956236, 'sys': {'message': 0.003, 'country': 'MR', 'sunrise': 1547969450, 'sunset': 1548009343}, 'id': 2381334, 'name': 'Atar', 'cod': 200}"
geraldton,50.01415458173318,-88.47976890633615,"{'coord': {'lon': -86.95, 'lat': 49.72}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 239.15, 'pressure': 1027, 'humidity': 66, 'temp_min': 239.15, 'temp_max': 239.15}, 'visibility': 24140, 'wind': {'speed': 1.5, 'deg': 310}, 'clouds': {'all': 20}, 'dt': 1547953200, 'sys': {'type': 1, 'id': 810, 'message': 0.0029, 'country': 'CA', 'sunrise': 1547991295, 'sunset': 1548022995}, 'id': 5960603, 'name': 'Geraldton', 'cod': 200}"
college,73.14254347942133,-147.5085629327742,"{'coord': {'lon': -147.8, 'lat': 64.86}, 'weather': [{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}], 'base': 'stations', 'main': {'temp': 253.78, 'pressure': 1013, 'humidity': 70, 'temp_min': 252.55, 'temp_max': 254.25}, 'visibility': 16093, 'wind': {'speed': 1.36, 'deg': 68.0008}, 'clouds': {'all': 90}, 'dt': 1547954880, 'sys': {'type': 1, 'id': 7674, 'message': 0.0034, 'country': 'US', 'sunrise': 1548011592, 'sunset': 1548031929}, 'id': 5859699, 'name': 'College', 'cod': 200}"
barrow,71.05267090154217,-151.36314311514604,"{'coord': {'lon': -60.23, 'lat': -38.31}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 292.848, 'pressure': 1021.04, 'humidity': 62, 'temp_min': 292.848, 'temp_max': 292.848, 'sea_level': 1032.93, 'grnd_level': 1021.04}, 'wind': {'speed': 6.36, 'deg': 3.00079}, 'clouds': {'all': 0}, 'dt': 1547956227, 'sys': {'message': 0.003, 'country': 'AR', 'sunrise': 1547974791, 'sunset': 1548026613}, 'id': 3833859, 'name': 'Barrow', 'cod': 200}"
isangel,-18.769177361294567,170.47331581465835,"{'coord': {'lon': 169.27, 'lat': -19.55}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 299.173, 'pressure': 1020.56, 'humidity': 100, 'temp_min': 299.173, 'temp_max': 299.173, 'sea_level': 1022.55, 'grnd_level': 1020.56}, 'wind': {'speed': 8.36, 'deg': 131.001}, 'rain': {'3h': 0.36}, 'clouds': {'all': 92}, 'dt': 1547956229, 'sys': {'message': 0.0038, 'country': 'VU', 'sunrise': 1547921987, 'sunset': 1547969253}, 'id': 2136825, 'name': 'Isangel', 'cod': 200}"
hamilton,35.056075236606105,-69.70338606431596,"{'coord': {'lon': -64.78, 'lat': 32.3}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 290.15, 'pressure': 1022, 'humidity': 82, 'temp_min': 290.15, 'temp_max': 290.15}, 'visibility': 10000, 'wind': {'speed': 3.1, 'deg': 90}, 'clouds': {'all': 75}, 'dt': 1547952900, 'sys': {'type': 1, 'id': 8816, 'message': 0.0034, 'country': 'BM', 'sunrise': 1547983156, 'sunset': 1548020479}, 'id': 3573197, 'name': 'Hamilton', 'cod': 200}"
busselton,-39.03036202637733,87.21598942149967,"{'coord': {'lon': 115.35, 'lat': -33.64}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 301.073, 'pressure': 1025.01, 'humidity': 66, 'temp_min': 301.073, 'temp_max': 301.073, 'sea_level': 1026.12, 'grnd_level': 1025.01}, 'wind': {'speed': 2.06, 'deg': 219.001}, 'clouds': {'all': 0}, 'dt': 1547956205, 'sys': {'message': 0.0238, 'country': 'AU', 'sunrise': 1547933295, 'sunset': 1547983819}, 'id': 2075265, 'name': 'Busselton', 'cod': 200}"
merrill,45.284199713219834,-90.21639986876491,"{'coord': {'lon': -121.6, 'lat': 42.03}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 278.75, 'pressure': 1020, 'humidity': 92, 'temp_min': 278.75, 'temp_max': 278.75}, 'visibility': 16093, 'wind': {'speed': 2.6, 'deg': 110}, 'clouds': {'all': 90}, 'dt': 1547952780, 'sys': {'type': 1, 'id': 4732, 'message': 0.005, 'country': 'US', 'sunrise': 1547998154, 'sunset': 1548032767}, 'id': 5572979, 'name': 'Merrill', 'cod': 200}"
buturlino,55.54029741020551,44.90230374393943,"{'coord': {'lon': 44.9, 'lat': 55.57}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 264.698, 'pressure': 1007.02, 'humidity': 85, 'temp_min': 264.698, 'temp_max': 264.698, 'sea_level': 1026.4, 'grnd_level': 1007.02}, 'wind': {'speed': 5.11, 'deg': 280.001}, 'clouds': {'all': 64}, 'dt': 1547956447, 'sys': {'message': 0.0085, 'country': 'RU', 'sunrise': 1547961202, 'sunset': 1547989792}, 'id': 570564, 'name': 'Buturlino', 'cod': 200}"
tumannyy,78.32577373713809,37.14874115386684,"{'cod': '404', 'message': 'city not found'}"
kapaa,11.723511594234637,-175.72785091456188,"{'coord': {'lon': -159.32, 'lat': 22.08}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 298.81, 'pressure': 1017, 'humidity': 68, 'temp_min': 297.55, 'temp_max': 299.85}, 'visibility': 16093, 'wind': {'speed': 5.7, 'deg': 90}, 'clouds': {'all': 1}, 'dt': 1547952960, 'sys': {'type': 1, 'id': 7873, 'message': 0.0303, 'country': 'US', 'sunrise': 1548004710, 'sunset': 1548044309}, 'id': 5848280, 'name': 'Kapaa', 'cod': 200}"
hithadhoo,-15.709630636893579,81.54356473801448,"{'coord': {'lon': 73.08, 'lat': -0.6}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 299.473, 'pressure': 1027.69, 'humidity': 100, 'temp_min': 299.473, 'temp_max': 299.473, 'sea_level': 1027.66, 'grnd_level': 1027.69}, 'wind': {'speed': 2.46, 'deg': 34.5008}, 'rain': {'3h': 0.81}, 'clouds': {'all': 88}, 'dt': 1547956133, 'sys': {'message': 0.0031, 'country': 'MV', 'sunrise': 1547946846, 'sunset': 1547990586}, 'id': 1282256, 'name': 'Hithadhoo', 'cod': 200}"
